Péntek megérkezik a szigetre;(Péntek megérkezik a szigetre) <b>Miért volt fontos a bizalom Robinson és Péntek között?</b>;Csak munka miatt;Csak szórakozás miatt;Együttműködés miatt;Csak vadászat miatt;Együttműködés miatt;A bizalom segítette az együttműködést.
Péntek megérkezik a szigetre;(Péntek megérkezik a szigetre) <b>Milyen új ismereteket szerzett Péntek Robinson mellett?</b>;Csak vadászat;Csak főzés;Angol nyelv, keresztény szokások;Csak halászat;Angol nyelv, keresztény szokások;Péntek új ismereteket szerzett.
Péntek megérkezik a szigetre;(Péntek megérkezik a szigetre) <b>Miért volt fontos Robinson számára Péntek barátsága?</b>;Csak vadászat miatt;Csak munka miatt;Magány enyhítése;Csak szórakozás miatt;Magány enyhítése;A barátság enyhítette Robinson magányát.
Péntek megérkezik a szigetre;(Péntek megérkezik a szigetre) <b>Milyen módon segített Péntek Robinsonnak?</b>;Csak halászatban;Csak vadászatban;Csak főzésben;Munkában és védelemben;Munkában és védelemben;Péntek segített a munkában és a védelemben.
Péntek megérkezik a szigetre;(Péntek megérkezik a szigetre) <b>Milyen új szokásokat tanult Péntek Robinson mellett?</b>;Csak halászat;Csak vadászat;Csak főzés;Imádkozás;Imádkozás;Robinson imádkozni tanította Pénteket.
Péntek megérkezik a szigetre;(Péntek megérkezik a szigetre) <b>Miért volt fontos Robinson számára Péntek tanítása?</b>;Csak vadászat;Csak munka;Csak szórakozás;Közös nyelv kialakítása;Közös nyelv kialakítása;A közös nyelv megkönnyítette az együttműködést.
Péntek megérkezik a szigetre;(Péntek megérkezik a szigetre) <b>Milyen veszély fenyegette Pénteket a szigeten?</b>;Betegség;Éhség;Vihar;Kannibálok;Kannibálok;A kannibálok jelentettek veszélyt.
Péntek megérkezik a szigetre;(Péntek megérkezik a szigetre) <b>Milyen érzéseket váltott ki Péntek érkezése Robinsonból?</b>;Közöny;Félelem;Harag;Öröm;Öröm;Robinson örült a társaságnak.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi jellemzi a lírai műveket?</b>;Érzelmeket fejeznek ki, nincs cselekmény;Történetet mesélnek el;Mindig konfliktus áll a középpontban;Szereplők párbeszéde;Érzelmeket fejeznek ki, nincs cselekmény;A lírai művek érzelmeket fejeznek ki, nincs bennük cselekmény.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi jellemzi az epikus műveket?</b>;Történetet mesélnek el;Érzelmeket fejeznek ki;Mindig konfliktus áll a középpontban;Verses formában íródnak;Történetet mesélnek el;Az epikus művek történetet mesélnek el.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi jellemzi a drámai műveket?</b>;Konfliktus, összeütközés áll a középpontban;Érzelmeket fejeznek ki;Történetet mesélnek el;Csak verses formában íródnak;Konfliktus, összeütközés áll a középpontban;A drámai művek középpontjában konfliktus áll.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a monda?</b>;Elbeszélő műfaj, szájhagyomány útján terjed;Verses forma;Mindig fiktív;Csak történelmi eseményeket dolgoz fel;Elbeszélő műfaj, szájhagyomány útján terjed;A monda szájhagyomány útján terjedő elbeszélő műfaj.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi az elbeszélő költemény?</b>;Verses formájú elbeszélő műfaj;Csak prózai műfaj;Mindig történelmi;Csak népdal;Verses formájú elbeszélő műfaj;Az elbeszélő költemény verses formájú elbeszélő műfaj.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi az útleírás?</b>;Utazás élményeit tárgyszerűen rögzítő műfaj;Csak fiktív történet;Mindig verses;Csak népdal;Utazás élményeit tárgyszerűen rögzítő műfaj;Az útleírás utazás élményeit rögzíti.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a dal?</b>;Érzelmeket, hangulatokat fejez ki;Csak történetet mesél el;Mindig verses;Csak népdal;Érzelmeket, hangulatokat fejez ki;A dal érzelmeket, hangulatokat fejez ki.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a népdal?</b>;Csak prózai műfaj;Énekelt költemény, szájhagyományban él;Mindig történelmi;Csak regény;Énekelt költemény, szájhagyományban él;A népdal énekelt költemény, szájhagyományban él.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi jellemzi a regényt?</b>;Mindig verses;Nagyobb terjedelmű, több szálon futó cselekmény;Csak egy szereplője van;Csak egy helyszínen játszódik;Nagyobb terjedelmű, több szálon futó cselekmény;A regény nagyobb terjedelmű, több szálon futó cselekményű műfaj.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a történelmi regény?</b>;Csak fiktív történet;Jelentős történelmi eseményt dolgoz fel;Mindig verses;Csak népdal;Jelentős történelmi eseményt dolgoz fel;A történelmi regény jelentős történelmi eseményt dolgoz fel.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi jellemzi a balladát?</b>;Csak lírai;Három műnemet egyesít;Csak epikai;Csak drámai;Három műnemet egyesít;A ballada lírai, epikai és drámai jellemzőket egyesít.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi az ismétlés?</b>;Két gondolat párhuzama;Egy szó többszöri ismétlése;Ellentétes szavak szembeállítása;Kihagyás;Egy szó többszöri ismétlése;Az ismétlés egy szó többszöri ismétlése.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a fokozás?</b>;Szavak ismétlése;Azonos elemek érzelmi, értelmi többlete;Kihagyás;Felkiáltás;Azonos elemek érzelmi, értelmi többlete;A fokozás érzelmi, értelmi többletet fejez ki.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a túlzás?</b>;Szavak ismétlése;Valódinál nagyobbnak, különlegesebbnek ábrázolás;Kihagyás;Felkiáltás;Valódinál nagyobbnak, különlegesebbnek ábrázolás;A túlzás a fogalmakat nagyobbnak, különlegesebbnek mutatja.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a párhuzam?</b>;Kihagyás;Ellentétes szavak szembeállítása;Két gondolat, helyzet hasonló szerkezetű megfogalmazása;Felkiáltás;Két gondolat, helyzet hasonló szerkezetű megfogalmazása;A párhuzam két gondolat hasonló szerkezetű megfogalmazása.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi az ellentét?</b>;Kihagyás;Szavak ismétlése;Ellentétes jelentésű szavak, mondatok szembeállítása;Felkiáltás;Ellentétes jelentésű szavak, mondatok szembeállítása;Az ellentét ellentétes jelentésű szavakat, mondatokat állít szembe.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a kihagyás?</b>;Felkiáltás;Szavak ismétlése;Hiányzó elemeket a hallgatónak kell kiegészítenie;Két gondolat párhuzama;Hiányzó elemeket a hallgatónak kell kiegészítenie;A kihagyásnál a hallgató egészíti ki a hiányzó elemeket.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a költői kérdés?</b>;Felkiáltás;Szavak ismétlése;Formailag kérdés, de nem vár választ;Kihagyás;Formailag kérdés, de nem vár választ;A költői kérdésnél nem várnak választ.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a felkiáltás?</b>;Kihagyás;Szavak ismétlése;Erőteljes érzelmi kifejezés;Felkiáltás;Erőteljes érzelmi kifejezés;A felkiáltás erőteljes érzelmi kifejezés.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a megszólítás?</b>;Felkiáltás;Szavak ismétlése;Valakihez, valamihez való fordulás;Kihagyás;Valakihez, valamihez való fordulás;A megszólítás valakihez, valamihez való fordulás.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a megszemélyesítés?</b>;Névátvitel;Két dolog összehasonlítása;Élettelen dolgok emberi tulajdonságokkal való felruházása;Szimbólum;Élettelen dolgok emberi tulajdonságokkal való felruházása;A megszemélyesítés élettelen dolgokat emberi tulajdonságokkal ruház fel.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a hasonlat?</b>;Névátvitel;Élettelen dolgok emberi tulajdonságokkal való felruházása;Két dolog összehasonlítása közös tulajdonság alapján;Szimbólum;Két dolog összehasonlítása közös tulajdonság alapján;A hasonlat két dolog összehasonlítása.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a metafora?</b>;Élettelen dolgok emberi tulajdonságokkal való felruházása;Két dolog összehasonlítása;Névátvitel, két dolog azonosítása;Szimbólum;Névátvitel, két dolog azonosítása;A metafora két dolog azonosítása.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi az allegória?</b>;Névátvitel;Két dolog összehasonlítása;Több versszakon vagy a teljes művön végigvonuló metafora vagy megszemélyesítés;Szimbólum;Több versszakon vagy a teljes művön végigvonuló metafora vagy megszemélyesítés;Az allegória hosszabb metafora vagy megszemélyesítés.
Év végi összefoglalás;(Év végi összefoglalás) <b>Mi a szimbólum?</b>;Élettelen dolgok emberi tulajdonságokkal való felruházása;Névátvitel;Két dolog összehasonlítása;Összetett költői kép, sok jelentéssel;Összetett költői kép, sok jelentéssel;A szimbólum összetett költői kép, sok jelentéssel.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Hol született Csokonai Vitéz Mihály?</b>;Debrecenben;Pesten;Kápolnásnyéken;Agárdon;Debrecenben;Csokonai Debrecenben született.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Miért csapták ki Csokonait a kollégiumból?</b>;Fegyelmi vétség miatt;Tanulmányi eredmény miatt;Betegség miatt;Családi okok miatt;Fegyelmi vétség miatt;Fegyelmi vétség miatt csapták ki.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Ki volt Csokonai múzsája?</b>;Vajda Julianna (Lilla);Szendrey Júlia;Gyarmati Fanni;Csajághy Laura;Vajda Julianna (Lilla);Lilla verseinek múzsája Vajda Julianna volt.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik városban halt meg Csokonai?</b>;Debrecenben;Pesten;Szatmárcsekén;Kápolnásnyéken;Debrecenben;Csokonai Debrecenben halt meg.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik művet írta Daniel Defoe?</b>;Robinson Crusoe;Lúdas Matyi;Egri csillagok;Hymnus;Robinson Crusoe;Defoe írta a Robinson Crusoe-t.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Milyen foglalkozása volt Defoe édesapjának?</b>;Gyertyaöntő;Állatorvos;Gazdatiszt;Mészáros;Gyertyaöntő;Defoe édesapja gyertyaöntő volt.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik évben írta Defoe a Robinson Crusoe-t?</b>;1719;1804;1902;1844;1719;1719-ben írta a Robinson Crusoe-t.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik városban született Fazekas Mihály?</b>;Budapesten;Debrecenben;Kiskőrösön;Kápolnásnyéken;Debrecenben;Fazekas Mihály Debrecenben született.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Mi érdekelte Fazekas Mihályt a kollégiumban?</b>;Matematika;Irodalom és botanika;Történelem;Fizika;Irodalom és botanika;Irodalom és botanika érdekelte.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik művet írta Fazekas Mihály?</b>;Hymnus;Lúdas Matyi;János vitéz;Egri csillagok;Lúdas Matyi;Fazekas Mihály írta a Lúdas Matyit.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik városban született Gárdonyi Géza?</b>;Debrecenben;Agárdon;Kiskőrösön;Budapesten;Agárdon;Gárdonyi Géza Agárdon született.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik regényt írta Gárdonyi Géza Egerben?</b>;Lúdas Matyi;Egri csillagok;János vitéz;Robinson Crusoe;Egri csillagok;Az Egri csillagokat Egerben írta.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik városban halt meg Gárdonyi Géza?</b>;Debrecenben;Egerben;Budapesten;Szatmárcsekén;Egerben;Gárdonyi Géza Egerben halt meg.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Hol született Kölcsey Ferenc?</b>;Debrecenben;Sződemeteren;Kiskőrösön;Budapesten;Sződemeteren;Kölcsey Ferenc Sződemeteren született.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik művet írta Kölcsey Ferenc 1823-ban?</b>;Egri csillagok;Lúdas Matyi;Hymnus;János vitéz;Hymnus;1823-ban írta a Hymnus-t.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik városban halt meg Kölcsey Ferenc?</b>;Budapesten;Debrecenben;Szatmárcsekén;Egerben;Szatmárcsekén;Kölcsey Ferenc Szatmárcsekén halt meg.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Hol született Petőfi Sándor?</b>;Budapesten;Debrecenben;Kiskőrösön;Kápolnásnyéken;Kiskőrösön;Petőfi Sándor Kiskőrösön született.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Mi Petőfi Sándor eredeti vezetékneve?</b>;Fazekas;Kölcsey;Petrovics;Vörösmarty;Petrovics;Petőfi eredeti neve Petrovics volt.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik művet írta Petőfi Sándor 1844-ben?</b>;Lúdas Matyi;Egri csillagok;János vitéz;Hymnus;János vitéz;1844-ben írta a János vitézt.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik forradalomhoz kapcsolódik Petőfi Sándor?</b>;1905-ös forradalomhoz;1844-es forradalomhoz;1848–1849-es forradalomhoz;1849-es forradalomhoz;1848–1849-es forradalomhoz;Petőfi az 1848–1849-es forradalomhoz kapcsolódik.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Hol született Radnóti Miklós?</b>;Kiskőrösön;Debrecenben;Budapesten;Agárdon;Budapesten;Radnóti Miklós Budapesten született.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik egyetemen tanult Radnóti Miklós?</b>;Budapesti egyetemen;Debreceni egyetemen;Szegedi egyetemen;Kollégiumban;Szegedi egyetemen;Radnóti a szegedi egyetemen tanult.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik évben halt meg Radnóti Miklós?</b>;1805;1922;1944;1855;1944;Radnóti Miklós 1944-ben halt meg.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Hol született Széchenyi Zsigmond?</b>;Kiskőrösön;Debrecenben;Budapesten;Agárdon;Budapesten;Széchenyi Zsigmond Budapesten született.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik földrészen vadászott Széchenyi Zsigmond?</b>;Amerikában;Ázsiában;Európában;Afrikában;Afrikában;Széchenyi Zsigmond Afrikában vadászott.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik múzeum kelet-afrikai expedícióján vett részt Széchenyi Zsigmond?</b>;Néprajzi Múzeum;Helikon Könyvtár;Mezőgazdasági Múzeum;Természettudományi Múzeum;Természettudományi Múzeum;A Természettudományi Múzeum expedícióján vett részt.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Hol született Vörösmarty Mihály?</b>;Kiskőrösön;Budapesten;Debrecenben;Kápolnásnyéken;Kápolnásnyéken;Vörösmarty Mihály Kápolnásnyéken született.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik család birtokán dolgozott Vörösmarty Mihály?</b>;Kölcsey család;Fazekas család;Petrovics család;Perczel család;Perczel család;A Perczel család birtokán dolgozott.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik akadémia tagja lett Vörösmarty Mihály?</b>;Debreceni Akadémia;Szegedi Akadémia;Francia Akadémia;Magyar Tudományos Akadémia;Magyar Tudományos Akadémia;A Magyar Tudományos Akadémia tagja lett.
Életrajzi vázlatok;(Életrajzi vázlatok) <b>Melyik városban halt meg Vörösmarty Mihály?</b>;Szatmárcsekén;Egerben;Debrecenben;Budapesten;Budapesten;Vörösmarty Mihály Budapesten halt meg.
Fogalomtár;(Fogalomtár) <b>Mi a ritmus?</b>;A versben ismétlődő hangsúlyos és hangsúlytalan szótagok szabályos váltakozása;A versben csak a rímek ismétlődnek;A versben minden szótag hangsúlyos;A versben nincsenek ismétlődések;A versben ismétlődő hangsúlyos és hangsúlytalan szótagok szabályos váltakozása;A ritmus a versben ismétlődő hangsúlyos és hangsúlytalan szótagok váltakozása.
Fogalomtár;(Fogalomtár) <b>Mi a rím?</b>;A verssorok végén lévő szavak hangzásbeli egyezése;A verssorok elején lévő szavak egyezése;A verssorok közepén lévő szavak egyezése;A verssorokban nincsenek egyezések;A verssorok végén lévő szavak hangzásbeli egyezése;A rím a verssorok végén lévő szavak hangzásbeli egyezése.
Fogalomtár;(Fogalomtár) <b>Mi a mottó?</b>;A mű elején található rövid idézet vagy mondat, amely előrevetíti a mű témáját;A mű végén található összefoglaló mondat;A műben ismétlődő sor;A mű szerzőjének neve;A mű elején található rövid idézet vagy mondat, amely előrevetíti a mű témáját;A mottó a mű elején található rövid idézet vagy mondat.
Fogalomtár;(Fogalomtár) <b>Mi a refrén?</b>;Ismétlődő sor vagy versszak a versben;A vers utolsó sora;A vers első sora;A versben nincsenek ismétlődések;Ismétlődő sor vagy versszak a versben;A refrén ismétlődő sor vagy versszak.
Fogalomtár;(Fogalomtár) <b>Mi a szimbólum?</b>;Olyan költői kép, amelyhez sok jelentés társul;Csak egy jelentése van;Mindig konkrét tárgyat jelöl;A verssorok végén lévő egyezés;Olyan költői kép, amelyhez sok jelentés társul;A szimbólum összetett költői kép, sok jelentéssel.
Fogalomtár;(Fogalomtár) <b>Mi a metafora?</b>;Két dolog azonosítása érzelmi vagy alakbeli hasonlóság alapján;Két dolog összehasonlítása mint szóval;Csak élettelen dolgok emberi tulajdonságokkal való felruházása;A verssorok végén lévő egyezés;Két dolog azonosítása érzelmi vagy alakbeli hasonlóság alapján;A metafora két dolog azonosítása.
Fogalomtár;(Fogalomtár) <b>Mi a hasonlat?</b>;Két dolog összehasonlítása közös tulajdonság alapján, mint, mintha, akár kötőszavakkal;Két dolog azonosítása;Csak egy dolog leírása;A verssorok végén lévő egyezés;Két dolog összehasonlítása közös tulajdonság alapján, mint, mintha, akár kötőszavakkal;A hasonlat két dolog összehasonlítása.
Fogalomtár;(Fogalomtár) <b>Mi a megszemélyesítés?</b>;Két dolog összehasonlítása;Élettelen dolgok vagy fogalmak emberi tulajdonságokkal való felruházása;Csak élőlények leírása;A verssorok végén lévő egyezés;Élettelen dolgok vagy fogalmak emberi tulajdonságokkal való felruházása;A megszemélyesítés élettelen dolgokat emberi tulajdonságokkal ruház fel.
Fogalomtár;(Fogalomtár) <b>Mi az allegória?</b>;Csak egy verssorban található kép;A teljes művön vagy több versszakon végigvonuló metafora vagy megszemélyesítés;Mindig konkrét tárgyat jelöl;A verssorok végén lévő egyezés;A teljes művön vagy több versszakon végigvonuló metafora vagy megszemélyesítés;Az allegória hosszabb metafora vagy megszemélyesítés.
Fogalomtár;(Fogalomtár) <b>Mi az ismétlés?</b>;Csak a verssorok végén lévő egyezés;Egy szó vagy sor többszöri megjelenése a versben;Mindig a vers elején található;A versben nincsenek ismétlődések;Egy szó vagy sor többszöri megjelenése a versben;Az ismétlés egy szó vagy sor többszöri megjelenése.
Fogalomtár;(Fogalomtár) <b>Mi a fokozás?</b>;Csak egy szó ismétlése;Azonos mondatrészek érzelmi vagy értelmi többlete;Mindig a vers végén található;A verssorok végén lévő egyezés;Azonos mondatrészek érzelmi vagy értelmi többlete;A fokozás érzelmi, értelmi többletet fejez ki.
Fogalomtár;(Fogalomtár) <b>Mi a túlzás?</b>;Csak egy szó ismétlése;A fogalmak, jelenségek valódinál nagyobbnak, különlegesebbnek ábrázolása;Mindig a vers végén található;A verssorok végén lévő egyezés;A fogalmak, jelenségek valódinál nagyobbnak, különlegesebbnek ábrázolása;A túlzás figyelemfelkeltés céljából nagyít.
Fogalomtár;(Fogalomtár) <b>Mi a párhuzam?</b>;Csak egy szó ismétlése;Két összefüggő gondolat vagy helyzet hasonló szerkezetű megfogalmazása;Mindig a vers végén található;A verssorok végén lévő egyezés;Két összefüggő gondolat vagy helyzet hasonló szerkezetű megfogalmazása;A párhuzam két gondolat hasonló szerkezetű megfogalmazása.
Fogalomtár;(Fogalomtár) <b>Mi az ellentét?</b>;Csak egy szó ismétlése;Ellentétes jelentésű szavak, kifejezések, mondatok szembeállítása;Mindig a vers végén található;A verssorok végén lévő egyezés;Ellentétes jelentésű szavak, kifejezések, mondatok szembeállítása;Az ellentét szembeállítja az ellentétes jelentésű szavakat.
Fogalomtár;(Fogalomtár) <b>Mi a kihagyás?</b>;Mindig a vers végén található;Csak egy szó ismétlése;A hallgatónak kell kiegészítenie a hiányzó elemeket;A verssorok végén lévő egyezés;A hallgatónak kell kiegészítenie a hiányzó elemeket;A kihagyás feszültséget fokoz.
Fogalomtár;(Fogalomtár) <b>Mi a költői kérdés?</b>;Mindig a vers végén található;Csak egy szó ismétlése;Formailag kérdés, de nem vár választ;A verssorok végén lévő egyezés;Formailag kérdés, de nem vár választ;A költői kérdésnél nem várnak választ.
Fogalomtár;(Fogalomtár) <b>Mi a felkiáltás?</b>;Mindig a vers végén található;Csak egy szó ismétlése;Erőteljes érzelmi kifejezés;A verssorok végén lévő egyezés;Erőteljes érzelmi kifejezés;A felkiáltás erőteljes érzelmi kifejezés.
Fogalomtár;(Fogalomtár) <b>Mi a megszólítás?</b>;Mindig a vers végén található;Csak egy szó ismétlése;Valakihez vagy valamihez való fordulás;A verssorok végén lévő egyezés;Valakihez vagy valamihez való fordulás;A megszólítás valakihez vagy valamihez való fordulás.
Fogalomtár;(Fogalomtár) <b>Mi a műfaj?</b>;A mű címe;A mű szerzője;A műnemeken belüli kisebb csoport;A mű keletkezési helye;A műnemeken belüli kisebb csoport;A műfaj a műnemeken belüli csoport.
Fogalomtár;(Fogalomtár) <b>Mi a műnem?</b>;A mű címe;A mű szerzője;Az irodalmi művek nagy csoportja (líra, epika, dráma);A mű keletkezési helye;Az irodalmi művek nagy csoportja (líra, epika, dráma);A műnem az irodalmi művek nagy csoportja.
Fogalomtár;(Fogalomtár) <b>Mi a líra?</b>;Mindig verses műfaj;Történetet mesélő műnem;Érzelmeket kifejező műnem;Csak drámai műfaj;Érzelmeket kifejező műnem;A líra érzelmeket fejez ki.
Fogalomtár;(Fogalomtár) <b>Mi az epika?</b>;Mindig verses műfaj;Érzelmeket kifejező műnem;Történetet mesélő műnem;Csak drámai műfaj;Történetet mesélő műnem;Az epika történetet mesél el.
Fogalomtár;(Fogalomtár) <b>Mi a dráma?</b>;Mindig verses műfaj;Érzelmeket kifejező műnem;Konfliktusra épülő műnem;Csak epikus műfaj;Konfliktusra épülő műnem;A dráma konfliktusra épül.
Fogalomtár;(Fogalomtár) <b>Mi a dal?</b>;Mindig verses műfaj;Csak történetet mesélő műfaj;Érzelmeket, hangulatokat kifejező műfaj;Csak drámai műfaj;Érzelmeket, hangulatokat kifejező műfaj;A dal érzelmeket, hangulatokat fejez ki.
Fogalomtár;(Fogalomtár) <b>Mi a népdal?</b>;Csak regény;Mindig történelmi;Csak prózai műfaj;Énekelt költemény, szájhagyományban él;Énekelt költemény, szájhagyományban él;A népdal énekelt költemény, szájhagyományban él.
Fogalomtár;(Fogalomtár) <b>Mi a regény?</b>;Csak egy helyszínen játszódik;Csak egy szereplője van;Mindig verses műfaj;Nagyobb terjedelmű, több szálon futó cselekményű elbeszélő műfaj;Nagyobb terjedelmű, több szálon futó cselekményű elbeszélő műfaj;A regény nagyobb terjedelmű, több szálon futó cselekményű műfaj.
Fogalomtár;(Fogalomtár) <b>Mi a történelmi regény?</b>;Csak népdal;Mindig verses műfaj;Csak fiktív történet;Jelentős történelmi eseményt feldolgozó regénytípus;Jelentős történelmi eseményt feldolgozó regénytípus;A történelmi regény jelentős történelmi eseményt dolgoz fel.
Fogalomtár;(Fogalomtár) <b>Mi a ballada?</b>;Csak drámai műfaj;Csak epikai műfaj;Csak lírai műfaj;Lírai, epikai és drámai jellemzőket egyesítő műfaj;Lírai, epikai és drámai jellemzőket egyesítő műfaj;A ballada három műnemet egyesít.
Fogalomtár;(Fogalomtár) <b>Mi a vígballada?</b>;Csak drámai műfaj;Csak verses műfaj;Mindig tragikus végű ballada;Könnyedebb hangvételű, leírásokban gazdag ballada;Könnyedebb hangvételű, leírásokban gazdag ballada;A vígballada könnyedebb hangvételű ballada.
Fogalomtár;(Fogalomtár) <b>Mi a monda?</b>;Csak regény;Mindig verses műfaj;Csak fiktív történet;Valóságos elemekhez kapcsolódó, szájhagyomány útján terjedő elbeszélő műfaj;Valóságos elemekhez kapcsolódó, szájhagyomány útján terjedő elbeszélő műfaj;A monda valóságos elemekhez kapcsolódik.
Fogalomtár;(Fogalomtár) <b>Mi az elbeszélő költemény?</b>;Csak népdal;Mindig történelmi;Csak prózai műfaj;Verses formájú elbeszélő műfaj, líraisággal;Verses formájú elbeszélő műfaj, líraisággal;Az elbeszélő költemény verses formájú, lírai műfaj.
Fogalomtár;(Fogalomtár) <b>Mi az útleírás?</b>;Csak népdal;Mindig verses műfaj;Csak fiktív történet;Utazás élményeit tárgyszerűen, tudományos hitelűen rögzítő műfaj;Utazás élményeit tárgyszerűen, tudományos hitelűen rögzítő műfaj;Az útleírás utazás élményeit rögzíti.
Fogalomtár;(Fogalomtár) <b>Mi a szájhagyomány?</b>;Költői kép;Könyvkiadás;Írásban rögzített tudás;Szóbeli átadás útján terjedő tudás vagy történet;Szóbeli átadás útján terjedő tudás vagy történet;A szájhagyomány szóban terjed.
Fogalomtár;(Fogalomtár) <b>Mi a cselekmény?</b>;A történet eseményeinek sora;A mű címe;A szerző neve;A mű keletkezési helye;A történet eseményeinek sora;A cselekmény a történet eseményeinek sora.
Fogalomtár;(Fogalomtár) <b>Mi a főszereplő?</b>;A történet központi alakja;A mű szerzője;A mű címe;A mű keletkezési helye;A történet központi alakja;A főszereplő a történet központi alakja.
Fogalomtár;(Fogalomtár) <b>Mi a mellékszereplő?</b>;A történetben a főszereplő mellett megjelenő alak;A mű szerzője;A mű címe;A mű keletkezési helye;A történetben a főszereplő mellett megjelenő alak;A mellékszereplő a főszereplő mellett jelenik meg.
Fogalomtár;(Fogalomtár) <b>Mi a konfliktus?</b>;Összeütközés, ellentét a műben;A mű szerzője;A mű címe;A mű keletkezési helye;Összeütközés, ellentét a műben;A konfliktus összeütközés, ellentét.
Fogalomtár;(Fogalomtár) <b>Mi a szonett?</b>;Kötött formájú, 14 soros vers;Csak prózai műfaj;Mindig történelmi;Csak népdal;Kötött formájú, 14 soros vers;A szonett 14 soros vers.
Fogalomtár;(Fogalomtár) <b>Mi a novella?</b>;Rövid, tömör elbeszélő műfaj;Csak verses műfaj;Mindig történelmi;Csak népdal;Rövid, tömör elbeszélő műfaj;A novella rövid, tömör elbeszélő műfaj.
Fogalomtár;(Fogalomtár) <b>Mi a költői kép?</b>;Érzékletes, szemléletes nyelvi megjelenítés;A mű szerzője;A mű címe;A mű keletkezési helye;Érzékletes, szemléletes nyelvi megjelenítés;A költői kép érzékletes nyelvi megjelenítés.
Fogalomtár;(Fogalomtár) <b>Mi a motívum?</b>;A mű szerzője;Visszatérő elem a műben;A mű címe;A mű keletkezési helye;Visszatérő elem a műben;A motívum visszatérő elem.
Fogalomtár;(Fogalomtár) <b>Mi a szatíra?</b>;Csak verses műfaj;Gúnyos, kritikus irodalmi műfaj;Mindig történelmi;Csak népdal;Gúnyos, kritikus irodalmi műfaj;A szatíra gúnyos, kritikus műfaj.
Fogalomtár;(Fogalomtár) <b>Mi a paródia?</b>;A mű szerzője;Gúnyos utánzás;A mű címe;A mű keletkezési helye;Gúnyos utánzás;A paródia gúnyos utánzás.
Fogalomtár;(Fogalomtár) <b>Mi az eposz?</b>;Csak verses műfaj;Hősies, nagy terjedelmű elbeszélő költemény;Mindig történelmi;Csak népdal;Hősies, nagy terjedelmű elbeszélő költemény;Az eposz hősies, nagy terjedelmű költemény.
